id;name;alternate_names;house;ancestry;species;patronus;hogwartsStaff;hogwartsStudent;actorName;alive;alternate_actors;dateOfBirth;yearOfBirth;eyeColour;gender;hairColour;wizard
028f862b-129d-43bf-b371-b1fefd82365c;Edgar Bones;[];Slytherin;pure-blood;human;;FALSO;FALSO;Cliff Lanning;FALSO;[];06-12-1928;1954;blue;male;blond;VERDADEIRO
87484ff7-777d-4fe3-88aa-f756c17fe4a2;Amelia Bones;[];Slytherin;pure-blood;human;;FALSO;FALSO;Sian Thomas;VERDADEIRO;[];30-07-1980;1954;blue;female;grey;VERDADEIRO
b48eacb4-6c52-4293-98a5-6433bde351c2;Caradoc Dearborn;[];Slytherin;pure-blood;human;;FALSO;FALSO;;FALSO;[];13-02-1981;1954;blue;male;grey;VERDADEIRO
2d4cc5cf-836f-4379-82e0-fca4e766ca70;Gideon Prewett;[];Slytherin;pure-blood;human;;FALSO;FALSO;;FALSO;[];11-08-1981;1980;blue;male;grey;VERDADEIRO
a44923d3-776d-478b-af9c-3b2efc1e1360;Fabian Prewett;[];Slytherin;pure-blood;human;;FALSO;FALSO;;FALSO;[];03-11-1959;1960;blue;male;grey;VERDADEIRO
94c993f6-a443-4408-b908-6e78e223e8ac;Aberforth Dumbledore;[];Gryffindor;half-blood;human;goat;FALSO;FALSO;Jim McManus;VERDADEIRO;['Ciarán Hinds'];10-03-1960;1960;blue;male;grey;VERDADEIRO
6f2c7ab3-db2c-454c-9f34-b8614b9779f8;Dorcas Meadowes;[];Gryffindor;half-blood;human;;FALSO;FALSO;;FALSO;[];06-02-1950;1881;blue;female;grey;VERDADEIRO
b1725aa9-117b-4e47-b749-9a7a8e1fafa0;Algie Longbottom;[];Gryffindor;half-blood;human;;FALSO;FALSO;;VERDADEIRO;[];06-02-1950;1881;blue;male;grey;VERDADEIRO
61b6d68e-4128-408c-9f71-9ef167cb0e69;Anthony Goldstein;[];Ravenclaw;half-blood;human;;FALSO;VERDADEIRO;;VERDADEIRO;[];31-12-1926;1980;blue;male;grey;VERDADEIRO
2b846267-2df3-4e13-8219-712d92dda9c1;Doris Purkiss;[];Ravenclaw;half-blood;human;;FALSO;FALSO;;VERDADEIRO;[];31-12-1926;1979;blue;male;grey;VERDADEIRO
a01f6dbb-bad5-426b-a7df-f9613fa1021d;Euan Abercrombie;[];Gryffindor;half-blood;human;;FALSO;VERDADEIRO;;VERDADEIRO;[];31-12-1926;1980;blue;male;grey;VERDADEIRO
e65c8acb-0dfc-4f15-bcf8-d32b78811093;Rose Zeller;[];Hufflepuff;half-blood;human;;FALSO;VERDADEIRO;;VERDADEIRO;[];31-12-1926;1980;blue;female;grey;VERDADEIRO
fd142190-f1d7-4ce2-bdb3-6ed6b3edc020;Patricia Stimpson;[];Hufflepuff;half-blood;human;;FALSO;VERDADEIRO;;VERDADEIRO;[];31-12-1926;1925;blue;female;grey;VERDADEIRO
26bd4437-73fa-4865-afdd-2fc1456f4592;Kenneth Towler;[];Gryffindor;half-blood;human;;FALSO;VERDADEIRO;;VERDADEIRO;[];31-12-1926;1977;blue;male;grey;VERDADEIRO
bff82738-5bb0-4edc-9cec-f80d1af4801f;Vicky Frobisher;[];Gryffindor;half-blood;human;;FALSO;VERDADEIRO;;VERDADEIRO;[];31-12-1926;1979;blue;female;grey;VERDADEIRO
88886e27-9ce2-416f-9dd6-56d4cd94a4fb;Geoffrey Hooper;[];Gryffindor;half-blood;human;;FALSO;VERDADEIRO;;VERDADEIRO;[];31-12-1926;1960;blue;male;grey;VERDADEIRO
57ce2ac3-2cea-4e76-9b2d-7d294f593d4a;Cassandra Trelawney;[];Gryffindor;half-blood;human;;FALSO;FALSO;;FALSO;[];31-12-1926;1928;blue;female;grey;VERDADEIRO
cb263aed-289b-43ad-8647-db54b8a5fc92;Michael Corner;[];Ravenclaw;half-blood;human;;FALSO;VERDADEIRO;Ryan Nelson;VERDADEIRO;[];31-12-1926;1980;blue;male;grey;VERDADEIRO
6fa93583-b935-4228-91e0-729e6713bdab;Zacharias Smith;[];Ravenclaw;half-blood;human;;FALSO;VERDADEIRO;Nick Shirm;VERDADEIRO;[];31-12-1926;1981;blue;male;blond;VERDADEIRO
781f1061-5413-40c7-8a35-b078e2e969b1;Barnabas the Barmy;[];Ravenclaw;half-blood;human;;FALSO;VERDADEIRO;;FALSO;[];23-6-1980;1981;blue;male;blond;VERDADEIRO
ff0c4625-be03-4815-b7cf-241e496b0593;Karkus;[];Ravenclaw;half-blood;giant;;FALSO;FALSO;;FALSO;[];30-01-1960;1959;blue;male;blond;FALSO
ab86f41a-3eeb-4586-95d8-b59fbdfc6bb7;Golgomath;[];Ravenclaw;half-blood;giant;;FALSO;FALSO;;VERDADEIRO;[];27-03-1960;1960;blue;male;blond;FALSO
41a7eedf-f856-48e0-b9fd-69cfccaf8835;Fridwulfa;[];Ravenclaw;half-blood;giant;;FALSO;FALSO;;FALSO;[];27-03-1960;1950;blue;female;blond;FALSO
d9cec110-a1d0-4437-9a55-dced475dfe6d;Andrew Kirke;[];Gryffindor;half-blood;human;;FALSO;VERDADEIRO;;VERDADEIRO;[];27-03-1960;1951;blue;male;blond;VERDADEIRO
575fbbc2-ac94-4c58-92f6-e5d75846da91;Jack Sloper;[];Gryffindor;half-blood;human;;FALSO;VERDADEIRO;;VERDADEIRO;[];27-03-1960;1926;blue;male;blond;VERDADEIRO
b45f28ff-29de-4149-8380-739db0e6855a;Everard;['Professor Everard'];Gryffindor;half-blood;human;;FALSO;FALSO;Sam Beazley;FALSO;[];27-03-1960;1926;blue;male;black;VERDADEIRO
4de07608-5dd6-451d-9efc-ccceefb9a2f6;Dilys Derwent;[];Gryffindor;half-blood;human;;FALSO;FALSO;;FALSO;[];27-03-1960;1926;blue;female;silver;VERDADEIRO
828aa47a-faa2-4481-b80d-14a4c7dd76ff;Hippocrates Smethwyck;[];Gryffindor;half-blood;human;;FALSO;FALSO;;VERDADEIRO;[];27-03-1960;1926;blue;male;silver;VERDADEIRO
8d3fc7e7-c313-4b66-bfd9-f9c8746520e3;Augustus Pye;[];Gryffindor;half-blood;human;;FALSO;FALSO;;VERDADEIRO;[];27-03-1960;1954;blue;male;silver;VERDADEIRO
5d9f5681-8f09-4c69-bc31-44b97b06811e;Urquhart Rackharrow;[];Gryffindor;half-blood;human;;FALSO;FALSO;;FALSO;[];27-03-1960;1954;blue;male;silver;VERDADEIRO
d878d27d-eef8-47de-9f01-9260d8c2290b;Willy Widdershins;[];Gryffindor;half-blood;human;;FALSO;FALSO;;VERDADEIRO;[];27-03-1960;1954;blue;male;silver;VERDADEIRO
b1d8360e-333f-43e8-a0bb-b26217a0d91c;Agnes;[];Gryffindor;half-blood;human;;FALSO;FALSO;;VERDADEIRO;[];27-03-1960;1954;blue;female;silver;VERDADEIRO
00434cd3-fcc7-44c7-8f98-7368415b4206;Miriam Strout;[];Gryffindor;half-blood;human;;FALSO;FALSO;;VERDADEIRO;[];27-03-1960;1954;blue;female;silver;VERDADEIRO
bc9b5ca3-632f-4fbf-a188-23c5da3cb31c;Madam Puddifoot;[];Gryffindor;half-blood;human;;FALSO;FALSO;;VERDADEIRO;[];27-03-1960;1954;blue;female;black;VERDADEIRO
6e74bd51-c1c0-4db0-b821-3570a62912f5;Summerby;[];Hufflepuff;half-blood;human;;FALSO;VERDADEIRO;;VERDADEIRO;[];27-03-1960;1954;blue;male;black;VERDADEIRO
4a0f4c3b-14dc-4a9e-a2f8-da23734f5d34;Marietta Edgecombe;[];Ravenclaw;half-blood;human;;FALSO;VERDADEIRO;;VERDADEIRO;[];27-03-1960;1980;blue;female;blonde;VERDADEIRO
4ecfda07-0e35-4afe-86d8-d48b979e13a7;Madam Edgecombe;[];Ravenclaw;half-blood;human;;FALSO;FALSO;;VERDADEIRO;[];27-03-1960;1960;blue;female;blonde;VERDADEIRO
7d87a1aa-ea29-4ddd-8831-67113735b470;John Dawlish;[];Ravenclaw;half-blood;human;;FALSO;FALSO;Richard Leaf;VERDADEIRO;[];24-02-1897;1960;blue;male;grey;VERDADEIRO
3a989b9d-a9a3-41fb-8246-35becfb0c7ad;Bradley;[];Ravenclaw;half-blood;human;;FALSO;VERDADEIRO;;VERDADEIRO;[];24-02-1897;1881;blue;male;grey;VERDADEIRO
0a13bf8e-a763-44cc-ac76-c6c53a639809;Roger Davies;[];Ravenclaw;half-blood;human;;FALSO;VERDADEIRO;Henry Lloyd-Hughes;VERDADEIRO;[];24-02-1897;1881;blue;male;grey;VERDADEIRO
b91bfd22-05cd-4209-970c-dc56c463e9df;Grawp;[];Ravenclaw;half-blood;giant;;FALSO;FALSO;Tony Maudsley;VERDADEIRO;['William Todd-Jones'];24-02-1897;1980;green;male;brown;FALSO
b04e0987-7e90-4492-a6b4-4974468e3a2e;Griselda Marchbanks;['Madam Professor Griselda Marchbanks'];Ravenclaw;half-blood;human;;FALSO;FALSO;;VERDADEIRO;[];31-07-1980;1979;green;female;brown;VERDADEIRO
a3e5ea64-b103-4f47-bc26-dc08b799c668;Eddie Carmichael;[];Ravenclaw;half-blood;human;;FALSO;VERDADEIRO;;VERDADEIRO;[];19-09-1979;1980;green;male;brown;VERDADEIRO
7772cb4e-5c33-405a-970d-c05cae167917;Daphne Greengrass;[];Slytherin;pure-blood;human;;FALSO;VERDADEIRO;;VERDADEIRO;[];01-03-1980;1980;green;female;brown;VERDADEIRO
e8066a6a-33f3-4650-a8b1-72d4315989dd;Tofty;['Professor Tofty'];Slytherin;pure-blood;human;;FALSO;FALSO;;VERDADEIRO;[];05-06-1980;1925;brown;male;grey;VERDADEIRO
91097f7f-1dd7-42cb-9f53-003c9c4ea0db;Tiberius Ogden;[];Slytherin;pure-blood;human;;FALSO;FALSO;;VERDADEIRO;[];04-10-1925;1977;brown;male;grey;VERDADEIRO
1984a8cd-eeb1-4c2c-b4a0-6574219a1b1f;Pierre Bonaccord;[];Slytherin;pure-blood;human;;FALSO;FALSO;;VERDADEIRO;[];04-10-1925;1979;brown;male;grey;VERDADEIRO
0f3b4e5e-89e4-42f5-ab00-958ec3895965;Stubby Boardman;['Sirius Black'];Slytherin;pure-blood;human;;FALSO;FALSO;;VERDADEIRO;[];07-04-1979;1960;brown;male;grey;VERDADEIRO
4adb7764-5292-4b1d-988b-45aa2f9aa7bc;Magorian;[];Slytherin;pure-blood;centaur;;FALSO;FALSO;Michael Wildman;VERDADEIRO;[];09-01-1960;1928;brown;male;black;VERDADEIRO
2cd07351-973b-4feb-8b02-7bfa5b8b63cd;Emmeline Vance;[];Slytherin;pure-blood;human;;FALSO;FALSO;Brigitte Millar;FALSO;[];06-12-1928;1980;brown;female;black;VERDADEIRO
c6176f66-ad40-4d0d-9a35-76e2b58c7c23;Herbert Chorley;[];Slytherin;muggle;human;;FALSO;FALSO;;VERDADEIRO;[];30-07-1980;1981;brown;male;black;FALSO
2859f35c-8c47-4a8e-8649-61499a9352df;Rufus Scrimgeour;[];Slytherin;muggle;human;;FALSO;FALSO;Bill Nighy;FALSO;[];13-02-1981;1981;yellowish;male;tawny;VERDADEIRO
fed82306-e03c-48ed-b3f5-06de7af38bc8;Corban Yaxley;[];Slytherin;muggle;human;;FALSO;FALSO;Peter Mullan;VERDADEIRO;[];11-08-1981;1959;blue;male;blond;VERDADEIRO
f3c96d16-e0de-4417-9052-5259e6a8e781;Fenrir Greyback;[];Slytherin;muggle;werewolf;;FALSO;FALSO;Dave Legeno;VERDADEIRO;[];03-11-1959;1960;blue;male;grey;VERDADEIRO
1d4c4ebb-84cb-4e32-92d2-28232448675c;Dirk Cresswell;[];Slytherin;muggleborn;human;;FALSO;FALSO;;FALSO;[];10-03-1960;1950;blue;male;grey;VERDADEIRO
2143bf7c-8f8e-46f1-8860-b9a9558a4f8f;Barnabas Cuffe;[];Slytherin;muggleborn;human;;FALSO;FALSO;Roger C. Bailey;VERDADEIRO;[];06-02-1950;1951;blue;male;grey;VERDADEIRO
39357ad1-ae41-4a2c-b24f-77e7296db059;Ambrosius Flume;[];Slytherin;muggleborn;human;;FALSO;FALSO;;VERDADEIRO;[];06-02-1950;1926;blue;male;bald;VERDADEIRO
3314a65a-47c8-4ae5-8c60-15bfb25a5a0f;Gwenog Jones;[];Slytherin;muggleborn;human;;FALSO;FALSO;;VERDADEIRO;[];31-12-1926;1926;brown;female;brown;VERDADEIRO
451602b0-74e6-4481-b7b1-443c9280c82d;Arkie Philpott;[];Slytherin;muggleborn;human;;FALSO;FALSO;;VERDADEIRO;[];31-12-1926;1926;brown;male;brown;VERDADEIRO
46375e59-a782-4e43-bb7f-82560a5dd146;Verity;[];Slytherin;muggleborn;human;;FALSO;FALSO;;VERDADEIRO;[];31-12-1926;1926;brown;female;blonde;VERDADEIRO
6c4350a9-2356-4bba-96bd-0458c12d99b5;Romilda Vane;[];Gryffindor;muggleborn;human;;FALSO;VERDADEIRO;Anna Shaffer;VERDADEIRO;[];31-12-1926;1954;dark;female;black;VERDADEIRO
341e65d4-6917-48d7-80b2-1f9af607e95a;Cormac McLaggen;[];Gryffindor;muggleborn;human;;FALSO;VERDADEIRO;Freddie Stroma;VERDADEIRO;[];31-12-1926;1954;dark;male;black;VERDADEIRO
938559ee-e8e5-4963-8437-e7da04fd1b31;Marcus Belby;[];Ravenclaw;muggleborn;human;;FALSO;VERDADEIRO;Robert Knox;VERDADEIRO;[];31-12-1926;1954;dark;male;black;VERDADEIRO
af3601a7-61c8-43ba-a685-a9c9d7b76de4;Damocles Belby;[];Ravenclaw;muggleborn;human;;FALSO;FALSO;;FALSO;[];31-12-1926;1954;dark;male;black;VERDADEIRO
b44d83d7-8850-4fe7-b246-2335322a46f1;Tiberius;[];Ravenclaw;muggleborn;human;;FALSO;VERDADEIRO;;FALSO;[];31-12-1926;1954;dark;male;black;VERDADEIRO
cbb7e8e0-c8f7-4a3f-befc-b288e1c385d4;Bertie Higgs;[];Ravenclaw;muggleborn;human;;FALSO;FALSO;;FALSO;[];31-12-1926;1954;dark;male;black;VERDADEIRO
3ba97e84-9fbb-49a6-b084-0924e811e712;Proudfoot;[];Ravenclaw;muggleborn;human;;FALSO;FALSO;;VERDADEIRO;[];31-12-1926;1954;dark;male;black;VERDADEIRO
44551b41-9742-40ad-b327-15227ef615c4;Savage;[];Ravenclaw;muggleborn;human;;FALSO;FALSO;;VERDADEIRO;[];31-12-1926;1980;dark;male;black;VERDADEIRO
f8c5cdbf-a6e9-431b-85a4-9d6dd2fa09dd;Humphrey Belcher;[];Ravenclaw;muggleborn;human;;FALSO;FALSO;;VERDADEIRO;[];23-6-1980;1960;dark;male;black;VERDADEIRO
6821f44c-d662-4a57-9236-0a0b289e14ac;Bob Ogden;[];Ravenclaw;muggleborn;human;;FALSO;FALSO;;FALSO;[];30-01-1960;1960;dark;male;black;VERDADEIRO
ee7b0dfb-b639-46f1-9364-7644a103a9a3;Morfin Gaunt;[];Ravenclaw;pure-blood;human;;FALSO;FALSO;;FALSO;[];27-03-1960;1881;dark;male;black;VERDADEIRO
0607b07a-d58a-47c7-8845-32476298e9ef;Marvolo Gaunt;[];Ravenclaw;pure-blood;human;;FALSO;FALSO;;FALSO;[];27-03-1960;1881;brown;male;grey;VERDADEIRO
23d32b4f-189e-4704-918c-73e733293bcd;Merope Gaunt;['Merope Riddle'];Ravenclaw;pure-blood;human;;FALSO;FALSO;;FALSO;[];27-03-1960;1980;brown;female;dull;VERDADEIRO
b1189355-fe8a-49c5-9a37-3312ef7caecf;Cecilia;[];Ravenclaw;muggle;human;;FALSO;FALSO;;FALSO;[];27-03-1960;1979;brown;female;dull;FALSO
3a0fe4df-2e40-4541-8d7f-13586f0b9294;Tom Riddle;['Tom Riddle Senior'];Ravenclaw;muggle;human;;FALSO;FALSO;;FALSO;[];27-03-1960;1980;brown;male;dark;FALSO
0e53860c-7679-49e4-891e-fb92286f0e5b;Demelza Robins;[];Gryffindor;muggle;human;;FALSO;VERDADEIRO;Katy Huxley-Golden;VERDADEIRO;[];27-03-1960;1980;brown;female;dark;VERDADEIRO
28e9fe6b-3ca5-41ca-8a14-b995e0fb398b;Jimmy Peakes;[];Gryffindor;muggle;human;;FALSO;VERDADEIRO;;VERDADEIRO;[];27-03-1960;1925;brown;male;dark;VERDADEIRO
c74b1fae-4793-4b47-bec2-ee652beabce2;Ritchie Coote;[];Gryffindor;muggle;human;;FALSO;VERDADEIRO;Ashley Virgil;VERDADEIRO;[];27-03-1960;1977;brown;male;dark;VERDADEIRO
9ba0ca6e-4fba-410d-9b5e-e20694dde413;Melinda Bobbin;[];Gryffindor;muggle;human;;FALSO;VERDADEIRO;;VERDADEIRO;[];27-03-1960;1979;brown;female;dark;VERDADEIRO
a4cbbe42-e30c-44b6-81c2-4690900a9a91;Leanne;[];Hufflepuff;muggle;human;;FALSO;VERDADEIRO;Isabella Laughland;VERDADEIRO;[];27-03-1960;1960;brown;female;dark;VERDADEIRO
e0656ac4-fa6d-419b-a798-ce98ccb1e5dd;Caractacus Burke;[];Hufflepuff;muggle;human;;FALSO;FALSO;;FALSO;[];27-03-1960;1928;brown;male;dark;VERDADEIRO
345e02fa-cb14-4269-be4b-8c50090f42fb;Billy Stubbs;[];Hufflepuff;muggle;human;;FALSO;FALSO;;VERDADEIRO;[];27-03-1960;1980;brown;male;dark;FALSO
f4c61a83-8f9a-4e66-873f-2e7375d6d309;Amy Benson;[];Hufflepuff;muggle;human;;FALSO;FALSO;;VERDADEIRO;[];27-03-1960;1981;brown;female;dark;FALSO
36f0ca66-b700-4ed6-9cc3-884941f3dfab;Dennis Bishop;[];Hufflepuff;muggle;human;;FALSO;FALSO;;VERDADEIRO;[];27-03-1960;1981;brown;male;dark;FALSO
39c01cd4-c599-4eb2-86be-86c3b5e38aee;Mrs Cole;[];Hufflepuff;muggle;human;;FALSO;FALSO;Amelda Brown;VERDADEIRO;[];27-03-1960;1959;brown;female;dark;FALSO
a224e504-8a52-4e25-82fc-22cc121180e9;Eric Whalley;[];Hufflepuff;muggle;human;;FALSO;FALSO;;VERDADEIRO;[];27-03-1960;1960;brown;male;dark;FALSO
215330e2-953c-4ed1-996c-d813f752c02d;Vaisey;[];Slytherin;muggle;human;;FALSO;VERDADEIRO;;VERDADEIRO;[];24-02-1897;1950;brown;male;dark;VERDADEIRO
56bc7e56-740f-4140-85f4-dc591e66a322;Harper;[];Slytherin;muggle;human;;FALSO;VERDADEIRO;;VERDADEIRO;[];24-02-1897;1951;brown;male;dark;VERDADEIRO
31749f52-77fa-4a73-be32-398ba74237f9;Urquhart;[];Slytherin;muggle;human;;FALSO;VERDADEIRO;;VERDADEIRO;[];24-02-1897;1926;brown;male;dark;VERDADEIRO
0d3d2a06-54dd-4f0a-80b5-a4b9e7f651b1;Eldred Worple;[];Slytherin;muggle;human;;FALSO;FALSO;Paul Ritter;VERDADEIRO;[];24-02-1897;1926;brown;male;dark;VERDADEIRO
c86421d3-d5a1-4ab3-a980-1ba6bca5e572;Sangwini;[];Slytherin;muggle;vampire;;FALSO;FALSO;Charlie Bennison;VERDADEIRO;[];31-07-1980;1926;brown;male;dark;VERDADEIRO
cc511b1e-0f11-4b83-80a7-5862cf0ef145;Gawain Robards;[];Slytherin;muggle;human;;FALSO;FALSO;;VERDADEIRO;[];19-09-1979;1926;brown;male;dark;VERDADEIRO
0a0dfd61-c500-4a02-ad56-b7ab4f4a9371;Fergus;[];Slytherin;muggle;human;;FALSO;FALSO;;VERDADEIRO;[];01-03-1980;1954;brown;male;dark;VERDADEIRO
dfc535e3-c367-4d6c-b026-a3ae450c7c1b;Wilkie Twycross;[];Slytherin;muggle;human;;FALSO;FALSO;;VERDADEIRO;[];05-06-1980;1954;brown;male;dark;VERDADEIRO
ff9a7a10-34b8-4b62-bab8-66aee1f4141b;Cadwallader;[];Hufflepuff;muggle;human;;FALSO;VERDADEIRO;;VERDADEIRO;[];04-10-1925;1954;brown;male;dark;VERDADEIRO
c4e73590-3ee2-4125-87fb-692dd991819b;Galatea Merrythought;[];Hufflepuff;muggle;human;;VERDADEIRO;FALSO;;FALSO;[];04-10-1925;1954;brown;female;dark;VERDADEIRO
92956011-c3f9-4537-80a7-798ec6065f98;Hepzibah Smith;[];Hufflepuff;muggle;human;;FALSO;FALSO;;FALSO;[];07-04-1979;1954;brown;female;dark;VERDADEIRO
096825a1-4e83-4744-8186-a83139d387c1;Hokey;[];Hufflepuff;muggle;house-elf;;FALSO;FALSO;;FALSO;[];09-01-1960;1954;brown;female;dark;FALSO
9cd332eb-9f6c-4c03-8c66-9dd04bb23dd4;Octavius Pepper;[];Hufflepuff;muggle;human;;FALSO;FALSO;;FALSO;[];06-12-1928;1954;brown;male;dark;FALSO
58cfdca2-6068-4474-ad37-5e12a1b50671;Bertram Aubrey;[];Hufflepuff;muggle;human;;FALSO;FALSO;;FALSO;[];30-07-1980;1980;brown;male;dark;FALSO
ceb72b66-cef4-4578-a48b-5e613fcbd276;Eileen Prince;[];Hufflepuff;pure-blood;human;;FALSO;FALSO;;FALSO;[];13-02-1981;1960;brown;female;dark;FALSO
5d20ece0-e872-453b-8f9a-bee8b704f7c7;Amycus Carrow;[];Slytherin;pure-blood;human;;FALSO;FALSO;Ralph Ineson;VERDADEIRO;[];11-08-1981;1960;brown;male;dark;VERDADEIRO
88c30ceb-c607-49bc-b6c9-85365aee9e8c;Alecto Carrow;[];Slytherin;pure-blood;human;;FALSO;FALSO;Suzie Toase;VERDADEIRO;[];03-11-1959;1881;brown;female;dark;VERDADEIRO
e12104b2-a1e1-4d62-8c83-9ada5c95eb9f;Gibbon;[];Slytherin;pure-blood;human;;FALSO;FALSO;;FALSO;[];10-03-1960;1881;brown;male;dark;VERDADEIRO
85fc2ddf-c149-4bae-a987-2a6924960ffa;Tobias Snape;[];Slytherin;pure-blood;human;;FALSO;FALSO;;VERDADEIRO;[];06-02-1950;1980;brown;male;dark;FALSO
81ff4efd-b2e3-45db-8be8-08a5bc4f195a;Pius Thicknesse;[];Slytherin;pure-blood;human;;FALSO;FALSO;Guy Henry;VERDADEIRO;[];06-02-1950;1979;brown;male;black;VERDADEIRO
61d78dce-890b-4f02-844f-b41d66553802;Charity Burbage;[];Slytherin;pure-blood;human;;VERDADEIRO;FALSO;Carolyn Pickles;FALSO;[];31-12-1926;1980;brown;female;black;VERDADEIRO
4a45f7ae-518b-4e9a-bf6e-cb9134d29afc;Percival Dumbledore;[];Slytherin;pure-blood;human;;FALSO;FALSO;;FALSO;[];31-12-1926;1980;brown;male;black;VERDADEIRO
5a4c95db-947d-4914-a631-41e8d466328e;Kendra Dumbledore;[];Slytherin;muggleborn;human;;FALSO;FALSO;;FALSO;[];31-12-1926;1925;dark;female;black;VERDADEIRO
a3cf6943-d402-41d4-b98e-3c4a444b828d;Ariana Dumbledore;[];Slytherin;half-blood;human;;FALSO;FALSO;Hebe Beardsall;FALSO;[];31-12-1926;1977;dark;female;black;VERDADEIRO
5cd214c9-7822-47e0-b41d-01939ade77e7;Betty Braithwaite;[];Slytherin;half-blood;human;;FALSO;FALSO;;VERDADEIRO;[];31-12-1926;1979;dark;female;black;VERDADEIRO
acff45a0-33e5-4d19-ad9b-4e522e5edaab;Apolline Delacour;[];Slytherin;half-veela;half-human;;FALSO;FALSO;;VERDADEIRO;[];31-12-1926;1960;dark;female;blonde;VERDADEIRO
5293240e-c512-4cdb-89b0-cb21ef8b04fb;Gabrielle Delacour;[];Slytherin;quarter-veela;human;;FALSO;FALSO;Angelica Mandy;VERDADEIRO;[];31-12-1926;1928;dark;female;blonde;VERDADEIRO
bd9f49ef-452e-4c22-84c8-ab76da9f0003;Monsieur Delacour;[];Slytherin;quarter-veela;human;;FALSO;FALSO;;VERDADEIRO;[];31-12-1926;1980;dark;male;black;VERDADEIRO
4848cf4f-27ac-42d3-8e49-f63515c92c37;Dragomir Gorgovitch;[];Slytherin;quarter-veela;human;;FALSO;FALSO;;VERDADEIRO;[];31-12-1926;1981;dark;male;black;VERDADEIRO
d1e8ddf1-cfc7-404a-bffe-f4ac6c656ead;Xenophilius Lovegood;[];Ravenclaw;quarter-veela;human;;FALSO;FALSO;Rhys Ifans;VERDADEIRO;[];31-12-1926;1981;dark;male;white;VERDADEIRO
20354d7a-e4fe-47af-8ff6-187bca92f3f9;Pandora Lovegood;[];Ravenclaw;quarter-veela;human;;FALSO;FALSO;;FALSO;[];31-12-1926;1959;dark;female;white;VERDADEIRO
f7457448-8382-4e5e-b72a-0044fc6f8958;Muriel;['Aunt Muriel'];Ravenclaw;quarter-veela;human;;FALSO;FALSO;Matyelok Gibbs;VERDADEIRO;[];23-6-1980;1960;dark;female;grey;VERDADEIRO
cf903d42-5d51-44b0-b362-adc57e626885;Bilius;['Uncle Bilius'];Ravenclaw;quarter-veela;human;;FALSO;FALSO;;FALSO;[];30-01-1960;1950;dark;male;grey;VERDADEIRO
753ffe5f-19a8-41c9-b264-289766c8a4be;Thorfinn Rowle;[];Ravenclaw;quarter-veela;human;;FALSO;FALSO;Rod Hunt;VERDADEIRO;[];27-03-1960;1951;dark;male;blond;VERDADEIRO
d4eee96d-c53f-4e6f-8a95-c97d42343833;Reg Cattermole;['Reginald Cattermole'];Ravenclaw;quarter-veela;human;;FALSO;FALSO;Steffan Rhodri;VERDADEIRO;[];27-03-1960;1926;dark;male;blond;VERDADEIRO
22ed3c3e-c30c-4e79-a93d-fdfe470c8090;Albert Runcorn;[];Ravenclaw;quarter-veela;human;;FALSO;FALSO;David O'Hara;VERDADEIRO;[];27-03-1960;1926;dark;male;black;VERDADEIRO
daea26d1-895d-4c29-8225-4d1ec2607cf0;Arkie Alderton;[];Ravenclaw;quarter-veela;human;;FALSO;FALSO;;VERDADEIRO;[];27-03-1960;1926;dark;male;black;VERDADEIRO
e96dc731-5217-4c83-b173-248e1c70b5e7;Mary Cattermole;['Mary Elizabeth Cattermole'];Ravenclaw;muggleborn;human;;FALSO;FALSO;Kate Fleetwood;VERDADEIRO;[];27-03-1960;1926;dark;female;black;VERDADEIRO
5f70c4d0-981e-4dab-993d-5af0aa6bbcd5;Maisie Cattermole;[];Ravenclaw;muggleborn;human;;FALSO;FALSO;;VERDADEIRO;[];27-03-1960;1954;dark;female;black;VERDADEIRO
0aabac0a-9212-4cad-9c42-d54886feb351;Ellie Cattermole;[];Ravenclaw;muggleborn;human;;FALSO;FALSO;;VERDADEIRO;[];27-03-1960;1954;dark;female;black;VERDADEIRO
064733fb-bd1c-4b15-8fdd-2b3100b34f0b;Alfred Cattermole;[];Ravenclaw;muggleborn;human;;FALSO;FALSO;;VERDADEIRO;[];27-03-1960;1954;dark;male;black;VERDADEIRO
0f5bc3a8-566d-443e-a49a-8e0616fb8dec;Gornuk;[];Ravenclaw;muggleborn;goblin;;FALSO;FALSO;;FALSO;[];27-03-1960;1954;dark;male;black;FALSO
ede100e7-c8d8-42bb-8d39-ed41c92979c8;Bowman Wright;[];Ravenclaw;muggleborn;human;;FALSO;FALSO;;FALSO;[];27-03-1960;1954;dark;male;black;VERDADEIRO
151f886b-2fcf-4010-9e6f-8621e616a2c4;Ivor Dillonsby;[];Ravenclaw;muggleborn;human;;FALSO;FALSO;;VERDADEIRO;[];27-03-1960;1954;dark;male;black;VERDADEIRO
38aa76a6-d1d9-4ef5-9e67-573fe4fa916e;Enid Smeek;[];Ravenclaw;muggleborn;human;;FALSO;FALSO;;VERDADEIRO;[];27-03-1960;1954;dark;female;black;VERDADEIRO
8e0715f3-1b16-44b7-862d-bcdea99e7ba6;Egbert the Egregious;[];Ravenclaw;muggleborn;human;;FALSO;FALSO;;FALSO;[];27-03-1960;1980;dark;male;black;VERDADEIRO
d9175f7a-9e92-45fc-8207-b31b5a69c8e6;Godelot;[];Ravenclaw;muggleborn;human;;FALSO;FALSO;;FALSO;[];27-03-1960;1960;dark;male;black;VERDADEIRO
