AppID,Name,Release date,Estimated owners,Price,Supported languages,Metacritic score,User score,Achievements,Publishers,Developers,Categories,Genres,Tags
1015920,Ynglet,"Jun 5, 2021",10000,4.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Danish', 'Portuguese', 'Portuguese - Brazil', 'Russian', 'Spanish - Latin America', 'Swedish']",81,0,10,Triple Topping,Nifflas,"Single-player,Steam Achievements,Full controller support","Action,Adventure,Casual,Indie","Casual,Action,Indie,Adventure,Great Soundtrack,Platformer,Singleplayer,Experimental,Colorful,Family Friendly,2D Platformer,Beautiful,Relaxing,Cute,Atmospheric,Nature,Hand-drawn"
1060600,Lair of the Clockwork God,"Feb 21, 2020",35000,19.99,['English'],84,0,21,Size Five Games,Size Five Games,"Single-player,Steam Achievements,Partial Controller Support,Steam Cloud","Action,Adventure,Casual,Indie","Indie,Adventure,Casual,Action,Point & Click,Funny,Comedy,Platformer,Singleplayer,2D Platformer,Pixel Graphics,Dark Comedy,Puzzle,2D,Sci-fi,Post-apocalyptic,Story Rich,Great Soundtrack"
18430,Crazy Machines 1.5,"Dec 12, 2008",10000,9.99,['English'],78,0,0,Viva Media,Fakt Software,Single-player,"Casual,Strategy","Casual,Strategy,Puzzle,Physics"
1142710,Total War: WARHAMMER III,"Feb 16, 2022",3500000,59.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Turkish']",86,0,95,"SEGA,Feral Interactive","CREATIVE ASSEMBLY,Feral Interactive","Single-player,Multi-player,PvP,Online PvP,LAN PvP,Co-op,Online Co-op,LAN Co-op,Steam Achievements,Steam Trading Cards","Action,Strategy","Early Access,Strategy,Turn-Based Strategy,Grand Strategy,RTS,Fantasy,Real Time Tactics,Action,Dark Fantasy,War,Atmospheric,Tactical,Colorful,PvP,Multiplayer,Co-op,Games Workshop,Story Rich,Online Co-Op,Singleplayer"
368890,AR-K: The Great Escape,"Jul 14, 2015",10000,7.99,"['English', 'Spanish - Spain']",78,0,10,GATO STUDIO,GATO STUDIO,"Single-player,Steam Achievements,Steam Trading Cards","Adventure,Indie","2.5D,Dark Humor,Difficult,Mouse only,Dynamic Narration,Minigames,2D,Minimalist,Atmospheric,3D,Narration,Linear,Dark,Dark Fantasy,Dark Comedy,Colorful,Surreal,Fantasy,Point & Click,Adventure"
244750,Aztez,"Aug 1, 2017",10000,19.99,['English'],81,0,40,Team Colorblind,Team Colorblind,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards,Remote Play on TV","Action,Indie,Strategy","Action,Indie,Strategy,Beat 'em up,Character Action Game,2D Fighter,Hack and Slash,Fighting,Singleplayer,Spectacle fighter"
39550,SpellForce 2 - Anniversary Edition,"Oct 29, 2009",150000,14.99,"['English', 'French', 'German', 'Italian', 'Spanish - Spain', 'Polish', 'Russian']",80,0,0,THQ Nordic,"Phenomic,THQ Nordic","Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Cloud,Includes level editor","RPG,Strategy","RPG,Strategy,RTS,Fantasy,Action,Singleplayer"
15100,Assassin's Creed™: Director's Cut Edition,"Apr 9, 2008",1500000,19.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain']",79,0,0,Ubisoft,Ubisoft Montreal,"Single-player,Partial Controller Support","Action,Adventure","Action,Adventure,Stealth,Parkour,Open World,Third Person,Historical,Medieval,Singleplayer,Assassin,Conspiracy,Atmospheric,Story Rich,Action-Adventure,Great Soundtrack,Classic,Sci-fi,Sandbox,Controller,RPG"
431940,Wildfire,"May 25, 2020",150000,14.99,"['English', 'French', 'German', 'Japanese', 'Korean', 'Russian', 'Simplified Chinese', 'Spanish - Latin America']",79,0,60,Humble Games,Sneaky Bastards,"Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Captions available,Steam Cloud,Remote Play Together",Indie,"Stealth,Puzzle-Platformer,Immersive Sim,Action,Supernatural,Pixel Graphics,Magic,Atmospheric,Fantasy,Controller,Platformer,Replay Value,Indie,Side Scroller,2D,Co-op,Great Soundtrack,Singleplayer,Puzzle,Medieval"
421050,Deponia Doomsday,"Mar 1, 2016",350000,1.99,"['English', 'French', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Russian', 'Italian', 'Polish', 'Simplified Chinese', 'Czech', 'Turkish']",76,0,36,Daedalic Entertainment,Daedalic Entertainment,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Remote Play on Phone,Remote Play on Tablet","Adventure,Indie","Adventure,Point & Click,Comedy,Indie,Singleplayer,Story Rich,Time Travel,Puzzle,Funny,2D,Great Soundtrack,Steampunk,Hand-drawn,Dark Humor,Escape Room,Classic,Cult Classic,Retro,1990's,Remake"
6850,Hitman 2: Silent Assassin,"Mar 15, 2007",1500000,8.99,['English'],87,0,0,Io-Interactive A/S,Io-Interactive A/S,"Single-player,Steam Cloud",Action,"Stealth,Action,Third Person,Assassin,Singleplayer,Classic,Shooter,Sandbox,Great Soundtrack,Old School,Difficult,Adventure,Gore,First-Person,FPS,Crime,Atmospheric,Tactical,Story Rich,Third-Person Shooter"
9420,Supreme Commander: Forged Alliance,"Sep 28, 2011",1500000,12.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Polish', 'Russian', 'Traditional Chinese']",81,0,0,Square Enix,Gas Powered Games,"Single-player,Multi-player",Strategy,"Strategy,RTS,Sci-fi,Multiplayer,Singleplayer,Grand Strategy,Base-Building,Co-op,Moddable,Real-Time with Pause,Robots,Competitive,Real-Time,Action,Online Co-Op,Classic,Great Soundtrack,Space,War,Adventure"
883710,Resident Evil 2,"Jan 24, 2019",7500000,39.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Arabic', 'Thai']",89,0,44,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on Tablet,Remote Play on TV",Action,"Zombies,Survival Horror,Horror,Remake,Singleplayer,Third Person,Gore,Action,Atmospheric,Puzzle,Violent,Story Rich,Classic,Survival,Multiplayer,Female Protagonist,Dark,Adventure,Shooter,Difficult"
403640,Dishonored 2,"Nov 11, 2016",3500000,29.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Portuguese - Brazil', 'Russian', 'Traditional Chinese', 'Japanese']",86,0,50,Bethesda Softworks,Arkane Studios,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on Tablet,Remote Play on TV",Action,"Stealth,First-Person,Action,Assassin,Singleplayer,Steampunk,Atmospheric,Story Rich,Female Protagonist,Magic,Parkour,Supernatural,Open World,Adventure,Exploration,Great Soundtrack,Gore,Immersive Sim,Heist,Dystopian"
250110,Assault Android Cactus+,"Sep 23, 2015",350000,19.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese']",79,0,29,Witch Beam,Witch Beam,"Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Remote Play Together","Action,Indie","Bullet Hell,Shoot 'Em Up,Twin Stick Shooter,Difficult,Shooter,Arcade,Female Protagonist,Cute,Top-Down,3D,Controller,Action,Sci-fi,Robots,4 Player Local,Co-op,Local Co-Op,Local Multiplayer,Fast-Paced,Multiplayer"
719040,Wasteland 3,"Aug 27, 2020",350000,39.99,"['English', 'French', 'German', 'Spanish - Spain', 'Polish', 'Russian', 'Italian', 'Portuguese - Brazil']",85,0,86,inXile Entertainment,inXile Entertainment,"Single-player,Multi-player,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Steam Cloud,Remote Play on Tablet","RPG,Strategy","RPG,Strategy,Turn-Based Combat,Post-apocalyptic,Co-op,CRPG,Isometric,Character Customization,Turn-Based Tactics,Turn-Based,Violent,Singleplayer,Party-Based RPG,Choices Matter,Gore,Story Rich,Sexual Content,Open World,Tactical,Great Soundtrack"
1252330,DEATHLOOP,"Sep 13, 2021",750000,59.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Traditional Chinese']",87,0,54,Bethesda Softworks,Arkane Studios,"Single-player,Multi-player,PvP,Online PvP,Steam Achievements,Full controller support",Action,"FPS,Action,Stealth,Immersive Sim,First-Person,Shooter,Singleplayer,Multiplayer,Assassin,Time Manipulation,Rogue-lite,Story Rich,Adventure,Tactical,PvP,Violent,Sexual Content,Gore,Parkour,Action-Adventure"
241930,Middle-earth™: Shadow of Mordor™,"Sep 30, 2014",7500000,19.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Portuguese - Brazil', 'Russian']",84,0,74,"Warner Bros. Interactive Entertainment,Warner Bros. Games",Monolith Productions,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud",,"Open World,Action,Fantasy,Adventure,Third Person,Stealth,Singleplayer,RPG,Action RPG,Assassin,Hack and Slash,Gore,Parkour,Atmospheric,Story Rich,Magic,Dark Fantasy,Lore-Rich,Based On A Novel,Sandbox"
696480,The Norwood Suite,"Oct 2, 2017",75000,9.99,['English'],78,0,17,Alliance,Cosmo D,"Single-player,Steam Achievements,Steam Trading Cards,Captions available","Adventure,Casual,Indie","First-Person,Exploration,Surreal,Adventure,Great Soundtrack,Indie,Atmospheric,Nonlinear,Music,Walking Simulator,Mystery,Investigation,Casual,Psychological Horror,Horror,Puzzle,Psychedelic,Singleplayer,Stylized,Psychological"
31170,Tales of Monkey Island: Complete Season,"Jul 7, 2009",350000,14.99,"['English', 'French', 'German']",79,0,0,Telltale,Telltale,Single-player,"Adventure,RPG","Adventure,Point & Click,Comedy,Pirates,Episodic,Puzzle,Singleplayer,RPG,Funny,Story Rich,Great Soundtrack,Classic,Cult Classic,Escape Room,Retro"
607080,Psychonauts 2,"Aug 24, 2021",150000,59.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Russian', 'Spanish - Latin America']",89,0,57,Xbox Game Studios,Double Fine Productions,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Remote Play Together","Action,Adventure","Story Rich,3D Platformer,Comedy,Psychological,Singleplayer,Adventure,Funny,Platformer,Psychedelic,Action,Cartoony,Colorful,Sequel,Third Person,Surreal,Action-Adventure,Great Soundtrack,Cult Classic,Controller,Arcade"
6860,Hitman: Blood Money,"Mar 15, 2007",1500000,9.99,['English'],82,0,0,Io-Interactive A/S,Io-Interactive A/S,"Single-player,Steam Cloud",Action,"Stealth,Action,Assassin,Singleplayer,Third Person,Classic,Great Soundtrack,Third-Person Shooter,Cult Classic,Sandbox,Puzzle,Crime,Replay Value,Shooter,Atmospheric,Difficult,Strategy,First-Person,Dark,Simulation"
1042490,Call of the Sea,"Dec 8, 2020",150000,19.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Traditional Chinese']",78,0,34,Raw Fury,Out of the Blue Games,"Single-player,Steam Achievements,Full controller support,Steam Cloud","Adventure,Casual,Indie","Adventure,Puzzle,Story Rich,Female Protagonist,First-Person,Lovecraftian,Indie,Atmospheric,Mystery,Casual,Exploration,Colorful,Singleplayer,Investigation,Narration,Historical,Surreal,Walking Simulator,Emotional,3D"
287450,Rise of Nations: Extended Edition,"Jun 12, 2014",1500000,19.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain']",89,0,38,Xbox Game Studios,"SkyBox Labs,Big Huge Games","Single-player,Multi-player,Co-op,Steam Achievements,Steam Trading Cards,Steam Cloud,Stats,Steam Leaderboards","Simulation,Strategy","Strategy,RTS,Classic,Historical,Multiplayer,Nostalgia,Simulation,War,Great Soundtrack,Epic,Singleplayer,Base-Building,Real-Time,City Builder,Co-op,Remake,Building,Atmospheric,Action,Isometric"
343100,Overture,"Feb 2, 2015",350000,4.99,['English'],76,0,4,Plug In Digital,Black Shell Games,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Captions available","Action,Adventure,Casual,Indie,RPG,Strategy","Action Roguelike,Indie,Action,RPG,Pixel Graphics,Rogue-like,Adventure,Bullet Hell,Casual,Dungeon Crawler,Rogue-lite,Strategy,Loot,Retro,2D,Hack and Slash,Singleplayer,Difficult,Great Soundtrack,Twin Stick Shooter"
35010,Batman: Arkham Asylum Game of the Year Edition,"Mar 26, 2010",75000,19.99,"['English', 'French', 'German', 'Italian', 'Spanish - Spain']",91,0,47,Warner Bros. Interactive Entertainment,Rocksteady Studios,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud","Action,Adventure","Action,Batman,Stealth,Third Person,Adventure,Superhero,Singleplayer,Open World,Beat 'em up,Comic Book,Detective,Atmospheric,Story Rich,Masterpiece,Action-Adventure,Fighting,Controller,Metroidvania,Puzzle,3D Vision"
47889,Battlefield: Bad Company 2 Vietnam,"Dec 18, 2010",10000,4.94,"['English', 'French', 'German', 'Italian', 'Japanese', 'Polish', 'Spanish - Spain']",86,0,0,Electronic Arts,DICE,Multi-player,Action,"Action,FPS,Multiplayer,War,Singleplayer,Shooter,Great Soundtrack,Co-op,First-Person,Historical,Cold War,Atmospheric,Destruction,World War II"
579760,The Journey Down: Chapter Three,"Sep 21, 2017",75000,14.99,['English'],80,0,0,SkyGoblin,SkyGoblin,Single-player,"Adventure,Indie","Adventure,Point & Click,Indie,Great Soundtrack,Comedy,Story Rich,Singleplayer,Puzzle,Atmospheric"
828900,The Stillness of the Wind,"Feb 7, 2019",35000,12.99,"['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",76,0,0,Fellow Traveller,Memory of God / Lambic Studios,Single-player,"Adventure,Indie","Indie,Adventure,Agriculture,Atmospheric,Story Rich,Simulation,Female Protagonist,Singleplayer,Point & Click,Beautiful,Casual,Emotional,Psychological,Great Soundtrack,Exploration,Dystopian,Farming,Horror"
573100,Battlefleet Gothic: Armada 2,"Jan 24, 2019",350000,19.99,"['English', 'French', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Russian']",77,0,91,Focus Entertainment,Tindalos Interactive,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Steam Cloud",Strategy,"Strategy,Warhammer 40K,Space,Real Time Tactics,RTS,Sci-fi,Games Workshop,Singleplayer,Violent,Co-op,Multiplayer,Naval,Atmospheric,War,Simulation"
1758910,Time Commando,"Oct 9, 2021",750000,5.99,['English'],80,0,0,[2.21],[2.21],Single-player,Action,"1990's,Side Scroller,Beat 'em up,Martial Arts,2.5D,Historical,Swordplay,Action,World War I,Rome,Western,Pirates,Ninja,Sci-fi,World War II,Medieval,War,Futuristic,Combat,Singleplayer"
1126750,Mr. DRILLER DrillLand,"Jun 24, 2020",10000,29.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Japanese', 'Korean', 'Polish', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Traditional Chinese']",76,0,0,BANDAI NAMCO Entertainment,"INFINITY Co., Ltd.","Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Shared/Split Screen,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Remote Play Together",Casual,"Casual,Action,Puzzle,Arcade,Multiplayer,Singleplayer,4 Player Local,Local Multiplayer,2D,Cartoony,Colorful,Old School,Anime"
247140,Soundodger+,"Oct 11, 2013",75000,7.99,['English'],78,0,19,Adult Swim Games,Studio Bean,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Stats,Steam Leaderboards,Includes level editor,Remote Play on TV,Remote Play Together","Casual,Indie","Indie,Casual,Music,Bullet Hell,Rhythm,Great Soundtrack,Mouse only,Level Editor,Music-Based Procedural Generation,Arcade,Difficult"
215280,Secret World Legends,"Jul 31, 2017",1500000,0.0,"['English', 'French', 'German']",76,0,0,Funcom,Funcom,"Multi-player,MMO,PvP,Online PvP,Co-op,Online Co-op,Steam Trading Cards","Action,Adventure,Free to Play,Massively Multiplayer,RPG","Massively Multiplayer,MMORPG,RPG,Lovecraftian,Horror,Story Rich,Illuminati,Conspiracy,Action,Open World,Free to Play,Mythology,Supernatural,Adventure,Exploration,Puzzle,Multiplayer,Character Customization,Zombies,Third Person"
1072420,DRAGON QUEST BUILDERS™ 2,"Dec 10, 2019",350000,49.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Korean', 'Traditional Chinese', 'Japanese', 'Simplified Chinese']",85,0,31,Square Enix,"Square Enix,KOEI TECMO GAMES CO., LTD.","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Stats,Remote Play on Tablet","Action,Adventure,RPG","RPG,Open World Survival Craft,Adventure,Action,Sandbox,Building,Crafting,Anime,JRPG,Cute,Third Person,Co-op,Multiplayer,Open World,Voxel,Colorful,Platformer,Survival,Singleplayer,Character Customization"
38420,Fallout Tactics: Brotherhood of Steel,"Aug 19, 2009",1500000,9.99,"['English', 'French', 'German']",82,0,0,Bethesda Softworks,14° East,"Single-player,Multi-player,Steam Cloud",Strategy,"Post-apocalyptic,RPG,Strategy,Turn-Based,Tactical,Isometric,Classic,Singleplayer,Turn-Based Strategy,Sci-fi,Tactical RPG,Open World,Real-Time with Pause,Action,Atmospheric,Turn-Based Tactics,Multiplayer,Story Rich,CRPG,Adventure"
344500,Three Fourths Home: Extended Edition,"Mar 20, 2015",35000,4.99,['English'],77,0,8,Digerati,[bracket]games,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support","Adventure,Indie","Indie,Adventure,Visual Novel,Story Rich,Atmospheric,Stylized,Singleplayer,Short,Female Protagonist"
437570,GoNNER,"Oct 12, 2016",150000,9.99,"['English', 'Italian', 'German', 'Spanish - Spain', 'Swedish', 'French', 'Dutch', 'Norwegian', 'Portuguese', 'Russian', 'Simplified Chinese', 'Portuguese - Brazil', 'Polish', 'Japanese', 'Korean']",81,0,19,Raw Fury,Art in Heart,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Leaderboards",Indie,"Rogue-lite,Indie,Action Roguelike,Platformer,Shooter,Singleplayer,Great Soundtrack,Difficult,2D,Procedural Generation,Action,Perma Death,Atmospheric,Cute,Side Scroller,Rogue-like"
365450,Hacknet,"Aug 12, 2015",1500000,9.99,"['English', 'French', 'German', 'Spanish - Spain', 'Korean', 'Russian', 'Simplified Chinese', 'Japanese', 'Turkish']",82,0,11,Fellow Traveller,Team Fractal Alligator,"Single-player,Steam Achievements,Steam Trading Cards,Captions available,Steam Workshop,Steam Cloud,Includes level editor","Indie,Simulation","Hacking,Simulation,Typing,Programming,Story Rich,Singleplayer,Choices Matter,Crime,Great Soundtrack,Atmospheric,Cyberpunk,Detective,2D,Logic,Adventure,Education,Difficult,Dystopian,Sci-fi,Indie"
491950,Orwell: Keeping an Eye On You,"Oct 27, 2016",1500000,9.99,"['English', 'French', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Italian', 'Japanese']",77,0,27,Osmotic Studios,Osmotic Studios,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Adventure,Indie,Simulation","Choices Matter,Political Sim,Dystopian,Story Rich,Indie,Singleplayer,Simulation,Detective,Interactive Fiction,Hacking,Adventure,Politics,Political,Atmospheric,Mouse only,Visual Novel,Episodic,Mystery,Great Soundtrack,Point & Click"
32380,STAR WARS™ Jedi Knight: Dark Forces II,"Sep 16, 2009",750000,5.99,"['English', 'French', 'Italian', 'Spanish - Spain']",91,0,0,"LucasArts,Lucasfilm,Disney",LucasArts,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Partial Controller Support,Steam Cloud,Remote Play Together",Action,"Action,FPS,Classic,Sci-fi,Third Person,Singleplayer,First-Person,Multiplayer,Shooter,Space,Adventure,Great Soundtrack,FMV,Retro,1990's"
553420,TUNIC,"Mar 16, 2022",350000,29.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Bulgarian', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Greek', 'Hungarian', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese - Brazil', 'Romanian', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Swedish', 'Traditional Chinese', 'Turkish', 'Ukrainian', 'Portuguese']",85,0,36,Finji,TUNIC Team,"Single-player,Steam Achievements,Full controller support,Steam Cloud","Action,Adventure,RPG","Exploration,Puzzle,Souls-like,Metroidvania,Difficult,RPG,Cute,Action-Adventure,Isometric,Action RPG,3D,Top-Down,Controller,Nonlinear,Action,Colorful,Stylized,Fantasy,Atmospheric,Family Friendly"
8140,Tomb Raider: Underworld,"Nov 21, 2008",750000,8.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain']",80,0,0,Square Enix,Crystal Dynamics,Single-player,"Action,Adventure","Adventure,Action,Female Protagonist,Third Person,Puzzle,Singleplayer,Platformer,Action-Adventure,Exploration,Shooter,Parkour,Third-Person Shooter,Atmospheric,Underwater,Classic,3D Platformer,3D Vision,Open World,Multiplayer,Story Rich"
3700,Sniper Elite,"Jul 16, 2009",750000,7.99,"['English', 'French', 'German', 'Italian', 'Spanish - Spain']",76,0,0,Rebellion,Rebellion,"Single-player,Steam Trading Cards",Action,"Action,Sniper,Stealth,World War II,Third-Person Shooter,Singleplayer,Shooter,Multiplayer,Third Person,War,FPS,Classic,Co-op,Tactical,Controller,Simulation,First-Person,Open World"
13630,Tom Clancy's Ghost Recon® Island Thunder™,"Jul 15, 2008",35000,4.99,['English'],82,0,0,Ubisoft,Red Storm Entertainment,,Action,"Action,Tactical,Shooter,FPS,First-Person,Military"
18450,Crazy Machines 1.5,"Dec 12, 2008",75000,9.99,['English'],78,0,0,Viva Media,Fakt Software,Single-player,"Casual,Strategy","Casual,Strategy,Puzzle,Physics"
780290,Gloomhaven,"Oct 20, 2021",350000,34.99,"['English', 'French', 'German', 'Spanish - Spain']",82,0,61,Asmodee Digital,Flaming Fowl Studios,"Single-player,Multi-player,Co-op,Online Co-op,Steam Trading Cards,Steam Workshop,Steam Cloud,Includes level editor","Adventure,RPG,Strategy","Tabletop,Co-op,RPG,Turn-Based,Board Game,Dungeon Crawler,Strategy,Turn-Based Strategy,Adventure,Turn-Based Tactics,Singleplayer,Multiplayer,Hex Grid,Tactical RPG,Online Co-Op,Replay Value,Difficult,Early Access,Rogue-like,3D"
412830,STEINS;GATE,"Sep 8, 2016",350000,29.99,"['English', 'Japanese', 'Simplified Chinese', 'Traditional Chinese']",87,0,42,"Spike Chunsoft Co., Ltd.",MAGES. Inc.,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Remote Play on Phone,Remote Play on Tablet",Adventure,"Visual Novel,Story Rich,Anime,Time Travel,Sci-fi,Great Soundtrack,Multiple Endings,Choices Matter,Singleplayer,Science,Adventure,Atmospheric,Mystery,Romance,Thriller,Psychological Horror,Memes,Dating Sim,Horror,Casual"
306130,The Elder Scrolls® Online,"May 22, 2017",7500000,19.99,"['English', 'French', 'German', 'Russian', 'Spanish - Spain']",80,0,0,Bethesda Softworks,ZeniMax Online Studios,"Multi-player,MMO,PvP,Online PvP,Co-op,Online Co-op,Steam Trading Cards,Captions available,In-App Purchases,Partial Controller Support","Action,Adventure,Massively Multiplayer,RPG","RPG,MMORPG,Adventure,Open World,Fantasy,Exploration,Multiplayer,Action,Massively Multiplayer,Singleplayer,PvP,PvE,Character Customization,Lore-Rich,Choose Your Own Adventure,Story Rich,Atmospheric,Magic,Class-Based,Action RPG"
52003,Portal,"Oct 10, 2007",10000,9.99,"['English', 'French', 'German', 'Russian', 'Danish', 'Dutch', 'Finnish', 'Italian', 'Japanese', 'Norwegian', 'Polish', 'Portuguese', 'Simplified Chinese', 'Spanish - Spain', 'Swedish', 'Traditional Chinese', 'Korean']",90,0,15,Valve,Valve,"Single-player,Steam Achievements,Captions available,Partial Controller Support,Includes level editor,Includes Source SDK,Commentary available,Remote Play on Phone,Remote Play on Tablet,Remote Play Together",Action,"Puzzle,First-Person,Singleplayer,Sci-fi,Comedy,Female Protagonist,Funny,Physics,Action,Story Rich,Platformer,Classic,Science,FPS,Atmospheric,Short,Masterpiece,Adventure,Dark Humor,Great Soundtrack"
725270,Necrobarista,"Jul 22, 2020",35000,19.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Dutch', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Turkish']",81,0,11,"Route 59,Coconut Island Games,PLAYISM",Route 59,"Single-player,Steam Achievements,Full controller support,Steam Cloud",Indie,"Story Rich,Visual Novel,Indie,Supernatural,Female Protagonist,Anime,Atmospheric,Beautiful,3D,Stylized,Great Soundtrack,Cute,Casual,Exploration,Comedy,Drama,First-Person,Singleplayer,Episodic"
534550,Guacamelee! 2,"Aug 21, 2018",350000,19.99,"['English', 'French', 'Italian', 'German', 'Portuguese - Brazil', 'Korean', 'Russian', 'Simplified Chinese', 'Spanish - Latin America']",84,0,49,DrinkBox Studios,DrinkBox Studios,"Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Remote Play Together","Action,Adventure,Indie","Metroidvania,Adventure,Action,Indie,Platformer,Co-op,Beat 'em up,2D,Local Multiplayer,Funny,Controller,Side Scroller,4 Player Local,Comedy,Singleplayer,Great Soundtrack,Wrestling,Action-Adventure,Fantasy,Multiple Endings"
1547890,Let's Build a Zoo,"Nov 5, 2021",75000,19.99,"['English', 'Simplified Chinese', 'French', 'German', 'Japanese', 'Thai', 'Spanish - Spain']",78,0,39,No More Robots,Springloaded,"Single-player,Steam Achievements,Steam Cloud","Simulation,Strategy","Simulation,Strategy,Pixel Graphics,Sandbox,City Builder,Creature Collector,Building,Management,Cute,Colorful,Resource Management,Economy,Relaxing,Singleplayer,Open World,Indie"
1406850,The Legend of Tianding,"Nov 1, 2021",75000,19.99,"['English', 'Simplified Chinese', 'Traditional Chinese', 'German', 'Japanese', 'Russian']",80,0,26,Neon Doctrine,Creative Games Computer Graphics Corporation,"Single-player,Steam Achievements,Full controller support,Steam Cloud","Action,Adventure,RPG","Character Action Game,2D Platformer,Hack and Slash,Spectacle fighter,Beat 'em up,Side Scroller,Anime,Platformer,Difficult,2D,Action,Comic Book,Atmospheric,Linear,Multiple Endings,Story Rich,Stylized,Violent,Historical,Singleplayer"
